timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,timestamp_dt
1745798400000,0.0956,0.22,0.0956,0.1723,927159025.3,1746403199999,178759690.63291,860924,465057724.4,89714181.47,2025-04-28
1746403200000,0.1722,0.181,0.1256,0.1398,621287618.7,1747007999999,90947374.118,712126,298927066.1,43880711.27325,2025-05-05
1747008000000,0.1397,0.146,0.1056,0.1167,421784458.1,1747612799999,51882818.52301,383155,197743601.2,24295770.10068,2025-05-12
1747612800000,0.1169,0.1536,0.1042,0.1188,598087824.8,1748217599999,74239127.57956,471495,285819323.0,35505074.92528,2025-05-19
1748217600000,0.1188,0.1237,0.0889,0.101,225796293.8,1748822399999,24824944.18803,150175,102669076.3,11313848.00244,2025-05-26
1748822400000,0.101,0.1055,0.0838,0.088,178465736.1,1749427199999,16794280.24776,90645,84782956.8,7989110.55882,2025-06-02
1749427200000,0.0881,0.0986,0.0708,0.0753,186299975.7,1750031999999,15332740.73832,87808,88954461.0,7305646.38565,2025-06-09
1750032000000,0.0753,0.0795,0.0599,0.0638,136085688.2,1750636799999,9390554.41303,68012,66961108.8,4620862.34359,2025-06-16
1750636800000,0.064,0.0753,0.0632,0.0742,159914344.0,1751241599999,11190135.98562,82008,78223828.3,5478812.99124,2025-06-23
1751241600000,0.0742,0.0769,0.0605,0.0668,177285909.5,1751846399999,11987248.46445,104322,85987810.7,5815732.65157,2025-06-30
1751846400000,0.0669,0.1172,0.066,0.0835,706691670.0,1752451199999,63597053.69048,492922,343182524.7,30914586.25684,2025-07-07
1752451200000,0.0834,0.0924,0.081,0.0884,221167826.7,1753055999999,19252822.73895,157270,104633961.0,9116880.52924,2025-07-14
1753056000000,0.0884,0.125,0.0864,0.1079,642232931.2,1753660799999,66949649.43406,491976,309398981.9,32299262.86966,2025-07-21
1753660800000,0.1079,0.1095,0.0785,0.0824,173238097.5,1754265599999,15974232.88834,136787,79203358.8,7314958.32292,2025-07-28
1754265600000,0.0823,0.1025,0.079,0.0959,247188542.6,1754870399999,22612481.42059,179563,120355748.8,11022392.27753,2025-08-04
1754870400000,0.0958,0.1083,0.0859,0.0947,158110388.4,1755475199999,15226589.33526,136456,75244310.6,7251089.97559,2025-08-11
1755475200000,0.0947,0.095,0.0881,0.0909,11154342.9,1756079999999,1013755.13786,13341,5054904.3,459430.70005,2025-08-18
