timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,timestamp_dt
1609718400000,0.20625,0.3553,0.19203,0.30153,9425875292.34,1610323199999,2655525415.3472586,4017472,4752232513.24,1339175518.1133318,2021-01-04
1610323200000,0.30154,0.3974,0.2288,0.38081,7465712740.32,1610927999999,2333743716.0043406,3222873,3736849553.95,1169641918.5494487,2021-01-11
1610928000000,0.38077,0.39724,0.28,0.35345,4478058553.7,1611532799999,1569349938.990836,2416574,2213586392.7,776099933.739551,2021-01-18
1611532800000,0.35346,0.37752,0.30404,0.34475,3249056527.6,1612137599999,1122460879.812849,2060080,1597319930.8,552184622.830129,2021-01-25
1612137600000,0.34464,0.70888,0.33214,0.66109,7553179586.82,1612742399999,3830630329.870328,5401127,3779570572.45,1917139637.4158423,2021-02-01
1612742400000,0.66109,0.98,0.63191,0.84364,6043391695.41,1613347199999,4985655941.34602,5841608,2983104856.53,2462242150.093931,2021-02-08
1613347200000,0.84288,1.2,0.6856,1.09894,5163915970.53,1613951999999,4986679497.066801,5692964,2592322863.01,2507242792.751965,2021-02-15
1613952000000,1.09955,1.488,0.81,1.31203,10266355257.6,1614556799999,11739142336.56182,11114850,5142873512.4,5891733222.558291,2021-02-22
1614556800000,1.31279,1.348,1.03374,1.13042,4490686655.5,1615161599999,5352888506.681728,5893720,2219321929.1,2646758140.353636,2021-03-01
1615161600000,1.13073,1.22,0.985,1.05243,3071858133.3,1615766399999,3443837562.915262,3780388,1522202341.3,1708376432.525459,2021-03-08
1615766400000,1.05241,1.47299,1.0,1.18561,5710415456.6,1616371199999,7163000105.121546,8354659,2880987565.9,3616732974.935771,2021-03-15
1616371200000,1.18561,1.28755,1.038,1.18983,2781436657.2,1616975999999,3214015378.101545,4340475,1358689384.5,1571366565.300421,2021-03-22
1616976000000,1.18983,1.24796,1.151,1.18206,1868790426.5,1617580799999,2242395073.524206,3031818,891574137.0,1070189259.003214,2021-03-29
1617580800000,1.18205,1.34359,1.1588,1.26355,2565071717.9,1618185599999,3153269184.376324,4399743,1259946226.1,1550161957.451487,2021-04-05
1618185600000,1.26376,1.55845,1.07204,1.27693,4321705702.5,1618790399999,5934406392.694822,7888167,2140190818.6,2940953803.916661,2021-04-12
1618790400000,1.27655,1.32443,0.92,1.0913,3603171593.35,1619395199999,4175460298.4882803,5844696,1764578336.91,2046110699.6059935,2021-04-19
1619395200000,1.091,1.4117,1.0793,1.3267,2569820158.88,1619999999999,3340586112.687705,4852530,1282631585.86,1667295061.49335,2021-04-26
1620000000000,1.3267,1.833,1.2557,1.7663,4680375948.27,1620604799999,7318715255.240319,8670574,2337897411.86,3659581132.721444,2021-05-03
1620604800000,1.7662,2.47,1.5,2.3002,6666591737.5,1621209599999,13013490007.296663,14548005,3370095458.18,6588198482.526922,2021-05-10
1621209600000,2.3002,2.329,1.01,1.3139,8764599408.35,1621814399999,14401594646.087128,16414279,4329238143.8,7124206115.424032,2021-05-17
1621814400000,1.3135,1.832,1.2476,1.5751,5446595743.42,1622419199999,8512611571.087275,11820240,2723495981.93,4257336030.660946,2021-05-24
1622419200000,1.5751,1.8897,1.5249,1.6771,3137175021.59,1623023999999,5375225972.024652,7474326,1563682880.28,2680106865.34199,2021-05-31
1623024000000,1.6771,1.7414,1.3562,1.5566,2754349999.94,1623628799999,4211946204.902964,5765724,1353409454.7,2069534299.964334,2021-06-07
1623628800000,1.5563,1.6109,1.306,1.4263,1501408871.56,1624233599999,2228181771.360793,3609355,727309076.06,1079743910.194405,2021-06-14
1624233600000,1.4262,1.4371,1.0001,1.338,3434817779.27,1624838399999,4282304813.417972,6373342,1687265032.66,2106000540.318435,2021-06-21
1624838400000,1.3379,1.4955,1.2825,1.4615,1587104439.69,1625443199999,2164811723.670311,4023924,792326562.07,1081708711.461454,2021-06-28
1625443200000,1.4615,1.4616,1.2859,1.3485,1009982010.63,1626047999999,1397033213.567336,2301171,489776302.81,677874023.79508,2021-07-05
1626048000000,1.3485,1.3736,1.1497,1.1813,928479637.42,1626652799999,1146946894.775866,1781037,446814663.05,552372326.434052,2021-07-12
1626652800000,1.1814,1.2487,1.0202,1.2284,1250461227.47,1627257599999,1435271624.635315,2243354,611301621.39,702021560.417935,2021-07-19
1627257600000,1.2283,1.3991,1.2136,1.3142,1484944329.61,1627862399999,1932880702.745542,3561390,726068176.41,945419012.683379,2021-07-26
1627862400000,1.3145,1.4941,1.2613,1.4255,1330679881.11,1628467199999,1845614183.957844,3983211,662129017.49,919048287.027909,2021-08-02
1628467200000,1.4256,2.25,1.3933,2.1667,3040969659.49,1629071999999,5767506547.096761,10560508,1535177117.87,2912643315.5697,2021-08-09
1629072000000,2.1667,2.7212,1.87,2.7049,3225058754.6,1629676799999,7398870809.070526,11393821,1609490232.09,3699234430.333548,2021-08-16
1629676800000,2.705,2.9719,2.47,2.851,3154134672.27,1630281599999,8718383860.840895,11723537,1570502844.49,4344416804.644842,2021-08-23
1630281600000,2.85,3.101,2.702,2.91,1651793723.77,1630886399999,4773069305.056318,6123864,810866676.51,2344963219.822402,2021-08-30
1630886400000,2.911,2.927,2.0,2.581,3461118765.47,1631491199999,8812012577.79691,9583080,1689876424.3,4304311691.893461,2021-09-06
1631491200000,2.58,2.593,2.259,2.283,1438932215.4,1632095999999,3473771229.7254,4129152,705620751.9,1704223661.9849,2021-09-13
1632096000000,2.283,2.459,1.9101,2.207,2304024890.03,1632700799999,5041126392.342895,6440838,1121754090.51,2457048031.120339,2021-09-20
1632700800000,2.206,2.322,2.02,2.251,1045428824.7,1633305599999,2274331103.8411,2847208,512923435.3,1116554750.7166,2021-09-27
1633305600000,2.251,2.375,2.111,2.189,1086043786.3,1633910399999,2429376648.2135,3301686,528221852.9,1182243966.5486,2021-10-04
1633910400000,2.189,2.25,2.071,2.158,936331506.9,1634515199999,2031169530.0402,2608809,456680817.9,990950506.9529,2021-10-11
1634515200000,2.158,2.298,2.092,2.12,895213731.9,1635119999999,1941278863.1026,2742819,435298077.7,944182986.6475,2021-10-18
1635120000000,2.119,2.202,1.804,1.964,1324710688.2,1635724799999,2669404817.697418,3754096,642182327.7,1294373848.40454,2021-10-25
1635724800000,1.965,2.144,1.911,2.021,1074734044.2,1636329599999,2161889974.0414,3662812,529980369.5,1066320514.9313,2021-11-01
1636329600000,2.02,2.378,1.932,2.04,1704681819.4,1636934399999,3687193543.4394,5727820,840451645.4,1819157980.0016,2021-11-08
1636934400000,2.04,2.095,1.701,1.835,1152254454.99,1637539199999,2161027037.766366,3576966,564634338.07,1059621572.463995,2021-11-15
1637539200000,1.835,1.839,1.416,1.594,1468440478.25,1638143999999,2401713904.746154,3244170,721395696.59,1180863489.33983,2021-11-22
1638144000000,1.595,1.76,1.188,1.378,2098193664.94,1638748799999,3175044352.257218,4309586,1032846259.22,1562777797.537405,2021-11-29
1638748800000,1.378,1.479,1.192,1.346,1451538155.2,1639353599999,1950615809.98,2463973,722539530.5,971076194.059,2021-12-06
1639353600000,1.345,1.357,1.182,1.243,991153021.7,1639958399999,1246201134.161386,1969521,485221043.8,610273584.7276,2021-12-13
1639958400000,1.244,1.491,1.201,1.455,941744085.9,1640563199999,1279171464.7796,2160434,465536732.6,632510104.3543,2021-12-20
1640563200000,1.455,1.594,1.281,1.377,971041789.8,1641167999999,1373300380.7339,2238472,476335411.9,673619096.8534,2021-12-27
1641168000000,1.378,1.378,1.124,1.17,1009759813.88,1641772799999,1255623809.434839,2137255,492971493.34,613239519.09574,2022-01-03
