ret_diff,ret_diff_3v,rsi_diff,macd_diff,macd_signal_diff,rolling_corr,volatility_ratio,target
-0.01759453153692008,0.06654390364724028,27.11792142857085,509.06476623624644,555.4768686132784,-0.817882590859667,20.16534683382362,0
0.052691229846819745,-0.01217292715018952,12.277078571427946,481.9628608180562,540.774123277747,-0.2638110374815342,25.6660310392832,0
-0.014002041556938702,0.021094656752960947,27.94096428571445,440.13655340373236,520.6466500431713,-0.1692705345302482,23.116267838167968,0
-0.12792109403918991,-0.08923190574930889,-29.908014285714202,394.0957936313863,495.3364946982684,-0.22131907889370267,21.023817274033128,0
0.013175549255168856,-0.12874758634095976,-102.52384285714324,337.7070423060241,463.8106086361743,-0.2572990571241425,22.832176563310018,0
-0.0312360454970749,-0.14598159028109597,-59.31238571428601,286.88379453802594,428.42524279005175,-0.4224213518496094,33.9476281775286,0
-0.10898448752479055,-0.12704498376669662,-12.67271428571466,288.5427555978317,400.4487344055381,0.6099649037603142,19.493436431484856,0
-0.08609934849506665,-0.22631988151693214,-32.992521428571386,240.53272894689908,368.4655179529195,0.3151228989087355,14.09149159223676,0
0.036300932297718386,-0.15878290372213885,3.421392857143481,193.66554507599804,333.50550924189923,0.33140954588794513,15.089838802386744,0
-0.06713438929255941,-0.1169328054899077,163.36845000000045,327.13964065802503,332.2323219970838,0.39378994765751035,5.487800671347222,0
0.05228460345311376,0.02145114645827271,24.285321428570764,375.26060809107224,340.83796874568293,0.5447499626127229,6.654321663221302,0
-0.07925812625650874,-0.09410791209595443,174.83783571428646,555.1231555964722,383.6949970912921,0.6754615331251074,5.386501535593365,0
-0.0833034764321698,-0.11027699923556482,135.67935714285733,638.0174572130509,434.5594812384188,0.6720291732860874,5.276485202667083,1
0.028410313725182712,-0.13415128896349587,77.5094857142861,637.9014948291657,475.22787793341024,0.7303403647345879,4.90823486084677,0
0.02464343755645517,-0.03024972515053196,73.53677142857221,584.4135974438647,497.0650176168553,0.6880818451242217,6.17722988515478,0
0.04707331897907051,0.10012707026070836,24.14994285714302,502.08700855945324,498.06941319448396,0.6582595069038437,6.146096782373599,0
0.002247742372742638,0.07396449890826827,38.2823642857142,432.5472964135245,484.9649882741686,-0.09111326678423631,16.64252555479821,1
0.06359734309131186,0.11291840444312495,63.99561428571471,393.59534394056027,466.6910587192575,-0.08101995276938674,5.260363973112606,0
0.04360547503558418,0.10945056049963864,91.05330714285711,372.9844790098401,447.9497426795,-0.13286745124834845,5.895077105278952,0
-0.11497128446111846,-0.007768466334222457,140.73540714285716,405.2757608366233,439.4149461995841,0.7075898374359887,18.42543977563677,0
0.0022091881509280435,-0.06915662127460627,-3.2775928571424,309.8676663744156,413.5054901756986,0.35570088582707826,8.536131487085296,0
-0.011373151604876057,-0.12413524791506651,24.27772142857197,216.33834994867857,374.07206209730174,0.35295895681316086,8.54743227031671,0
-0.007650745483070336,-0.01681470893701839,19.498307142856312,128.7461346827543,325.00687659739424,0.5605129124402634,7.714896769141831,0
0.007093998474871416,-0.011929898613075016,-131.1717428571435,62.78271142630093,272.5620435671502,0.7309852022289836,7.048366319428182,0
-0.016045565102779248,-0.016602312110978207,-97.84687142857165,-5.1203410376101255,217.02556665294486,0.6964303533356956,2.0441454058428565,0
-0.03805438315052372,-0.047005949778431595,-203.61464285714365,-29.94783049778589,167.63088721037695,0.636269402593604,7.365922363934449,1
0.015911253832676678,-0.038188694420626335,-212.70144999999968,-110.90435628530639,111.92383850670117,0.8334788639081908,5.749744827618007,0
0.027046359917647568,0.004903230599800482,-153.10324285714324,-164.29885714067044,56.67929938853592,0.5606319341267022,6.447861802896564,0
0.008724058253993118,0.05168167200431732,-127.10698571428563,-221.35437646570304,1.072564239040372,0.6032837246333637,6.60530786951033,0
0.0035331386291223925,0.039303556800763036,-102.47211428571433,-269.78095225823415,-53.09813903542758,0.6524291198638553,6.319737723721137,0
-0.025839154142291133,-0.013581957259175666,-99.04137142857127,-300.13309019080765,-102.50512924741578,0.428442379020025,5.793971945800901,0
0.004334561519944823,-0.01797145399322396,-153.1368928571429,-360.4470778719687,-154.09351895593446,0.1596841315376172,7.729765654293869,0
0.010430634830623649,-0.011073957791722704,-221.67467142857112,-465.7450032499206,-216.42381579876363,0.7771713994789942,5.10094023185461,0
0.016820018210964863,0.03158521456153329,-329.2563714285711,-610.394403455025,-295.21793331337847,0.8931584536939663,4.879710894751414,0
-0.024542605419795714,0.0027080476217927543,-240.62120714285797,-733.8680301083104,-382.9479526592186,0.9721757766042448,6.20433900008729,1
0.02259207291562082,0.014869485706789927,-170.24643571428578,-758.8964374163055,-458.1376495995011,0.20304346198639342,2.775089939556173,0
-0.022738313391219688,-0.024688845895394624,-202.98125714285715,-818.2646125206113,-530.1630421756104,0.04926878537229957,3.222695345110256,0
-0.004128139101251374,-0.004274379576850284,-259.1078500000003,-914.0057202937065,-606.9315777931847,-0.07615978390356148,3.040205534806921,0
0.0026752290349990417,-0.02419122345747206,-255.85481428571362,-990.4743854388514,-683.6401393177022,-0.5524577031085093,2.5949965420922805,0
0.01073001315429567,0.009277103088043295,-298.9614571428564,-1058.9256895580731,-758.6972493619484,-0.6358609642861673,2.0888191339563384,1
0.027679063772359902,0.04108430596165457,-221.41274285714366,-1075.7270434234097,-822.1032081706721,-0.7873711949953442,3.711323759393616,0
0.030747152308883228,0.06915622923553875,-223.21027142857108,-1069.8698670508409,-871.6565399431679,-0.7952765176574358,3.081595334464797,1
-0.04878396209733969,0.009642253983903393,-182.7249642857152,-1024.968834775419,-902.3189989073056,0.3841638617521603,12.447605205307752,1
