ret_diff,ret_diff_3v,rsi_diff,macd_diff,macd_signal_diff,rolling_corr,volatility_ratio,target
-0.01870151034035424,0.023234091244918886,-147.07160142857143,13.62999300780776,105.11458076596301,0.012488347194857556,4.581216577523265,0
0.019738600862967828,0.014452767337285045,-117.72663142857093,-47.536147280123345,74.58443523702054,0.8709658471057733,10.645058628341001,0
0.015315876330755058,0.016352966853368647,-138.48191500000001,-108.05976830422226,38.05559489200174,0.8825501953668493,6.993177231661397,0
0.01422034963361218,0.04927482682733507,-152.12965999999946,-183.37418485278002,-6.230360468032682,0.8126468005348788,7.938054668740229,0
0.03660697031196014,0.06614319627632738,-200.04649571428598,-305.55353558949037,-66.09499456638524,0.9308869481230307,5.945863701940436,0
0.011538909304094163,0.06236622924966649,-198.2358228571427,-418.28617616546865,-136.53322987109613,0.9528948000243239,4.152456094628274,0
0.020893852654322056,0.06903973227037635,-172.50995928571388,-455.7989445980016,-200.38637184447884,0.7461824990240057,2.2399258672216495,0
0.07136696780303749,0.10379972976145371,-172.9811442857143,-478.86575459201543,-256.0822472926274,0.22379116870753427,4.033007078696956,0
-0.014681446182534369,0.07757937427482518,-237.3826714285711,-556.5071301591428,-316.167222889846,-0.10785553535844668,4.2174363550781875,0
0.01916746655053272,0.07585298817103585,-203.89334142857172,-528.6170287660235,-358.6571832645839,-0.05649299024825066,3.381357601043779,0
-0.05159034969321789,-0.04710432932521953,-147.78628714285745,-550.4990281678014,-397.0255517283548,-0.35198421837684474,4.375124047543377,0
0.14234646015209165,0.1099235770094065,-177.88419642857167,-582.9643791311984,-434.2133166183522,-0.10699952640955963,8.457379557351452,0
-0.04066975840239355,0.050086352056480224,-220.49888785714248,-692.5008737540363,-485.8708275565712,-0.22497401115461377,7.419629382429862,0
0.039290307476274315,0.14096700922597244,-194.2722671428579,-744.7406302310102,-537.6447876730042,-0.20849922497045337,7.371509900008197,0
0.10566615012796478,0.10428669920184555,-217.30268357142847,-797.1473652547932,-589.5453027449807,-0.502330479453165,12.825892717879741,0
-0.009987218348600035,0.13496923925563906,-196.14004857142857,-828.3025103951801,-637.2967438972604,-0.2605507350150271,11.467571928179813,0
-0.07661021723307165,0.01906871454629311,-171.94437642857145,-829.393611001967,-675.7161170807403,-0.03859376135065298,10.190716534173134,0
0.00808862281736042,-0.07850881276431126,-127.3873057142855,-800.161997693603,-700.6052930568924,0.5501010730274322,24.901561175049228,0
-0.005094327116791786,-0.07361592153250301,-69.55834857142831,-768.8191869902994,-714.2480717599609,0.766801980791956,28.720277908397787,0
-0.009223105668204657,-0.006228809967636022,-47.29994928571437,-731.133146458482,-717.6250866593819,0.21632315878544026,24.44170373612279,0
0.021660949646807363,0.007343516861810921,-77.69273785714294,-681.174249227355,-710.3349191524918,0.07392141815908025,30.380757954889045,0
0.038983094194037615,0.05142093817264032,-49.23793999999938,-601.3621169710545,-688.5403587005248,-0.8417054095220928,8.982640142062527,0
0.09946577423387923,0.1601098180747242,-3.030585714286172,-545.3996081060418,-659.912208551292,0.33595505475958026,17.26080153631173,0
-0.0374990788616304,0.10094978956628643,-93.57237571428526,-514.0785568445747,-630.7454781851071,-0.05136916249883306,16.510296358721014,0
0.07205045069728115,0.13401714606952997,-58.367105714285216,-494.1206609610171,-603.4205147122366,0.04783295497324166,16.014162186942524,1
0.08248799647057418,0.11703936830622494,-55.35158928571371,-491.0801243525266,-580.9524366057777,0.09780836894837873,16.55182151247436,0
0.10599284529546721,0.2605312924633225,14.652667142857268,-495.6643938479626,-563.8948280115357,-0.6011385345487295,105.87199579609043,0
-0.01942831297086791,0.16905252879517346,0.23358214285722603,-484.02310870175813,-547.920484112219,0.3612928616071511,37.5575423198731,0
-0.0017876006063680275,0.08477693171823127,22.02265499999992,-465.01742553844304,-531.3398723683416,0.950731560168263,31.94262521842425,0
-0.1152673563601638,-0.13648326993739973,30.541487142856976,-434.49368951880194,-511.97063578342016,0.8940602353452879,45.350037219282,0
0.01984057068077813,-0.0972143862857537,10.410214999999418,-414.231566802547,-492.42282197965346,0.8617973315098717,50.92066690584237,0
-0.01792249861087941,-0.11334928429026508,-29.606400714286004,-417.6923264943333,-477.4767228799068,0.4784203901464235,24.09827127802515,0
0.005400457602548482,0.0073185296724472,-73.88337142857205,-465.7707562681988,-475.13552955722366,0.5636889622120398,15.398329824537008,0
0.020480479776194147,0.007958438767863216,-104.18803285714273,-527.6074088715632,-485.6299054204746,0.7244641268463086,17.496773473640594,1
0.06014169764010978,0.0860226350188524,-127.92608214285677,-584.452386888641,-505.39440171383984,-0.3417736028817813,11.500783587642257,0
-0.030821080502104553,0.04980109691419937,-132.44889142857193,-594.4718430089677,-523.2098899730381,0.4587807918479747,8.727224373810177,0
-0.06247107017416821,-0.033150453036162986,-127.68328785714297,-603.6464111346994,-539.2971942064942,0.47479891811085123,11.457239343004366,0
0.0034233471746250507,-0.08986880350164772,-140.71074428571436,-637.2440961573118,-558.8865745980366,0.5035243375735989,13.582030003375365,0
-0.03681675548236813,-0.09586447848191129,-114.60539857142828,-637.590142584781,-574.6272881970166,0.5125917746441974,13.323923370979742,1
-0.02378815857631194,-0.05718156688405502,-139.27713571428538,-676.375861391386,-594.9770028375416,0.5669178117734758,5.553460928147531,0
0.04745928296737587,-0.013145631091304198,-117.35929999999964,-687.1402832675468,-613.4096589248205,-0.016934992515493852,10.136285385279429,0
-0.018615048433439658,0.005056075957624275,-123.66139428571361,-685.1971765242997,-627.7671624457631,-0.015165882779175755,7.7594503976983065,0
