change_1h,change_4h,change_12h,change_24h,btc_change_24h,eth_change_24h,rsi_1d,rsi_4h,rsi_1w,distance_from_ma_24h,volume_spike_5m,quality_score,symbol,target
0.005511170998408366,0.011852648894727924,0.010758854260339845,0.11098932459911892,0.023414480504993618,0.028552839758092086,76.05885898061305,75.54898489253213,88.6803630761114,0.019242391282060612,2.3026373678727055,10,BNB/USDT,0.0
-0.011730917177395161,0.044668901793130544,0.08360870619195371,0.16362450212545876,0.021449939993836376,0.034542647626399026,77.47702702127975,78.76413176008901,88.6803630761114,0.07062026428795268,1.2964349473067043,10,BNB/USDT,0.0
-0.028562868102787187,-0.00819702657048138,0.04241764537122594,0.11780182006585105,0.04951336738223655,0.0558173600470282,77.47702702127975,78.38003532977993,88.6803630761114,0.03890287043036031,0.9353771723495297,18,BNB/USDT,0.0
0.026043433577187303,-0.004369418702611649,0.0639839296867526,0.1511177929336316,0.05011849484198416,0.04894348514698499,77.47702702127975,78.38003532977993,88.6803630761114,0.0578278460744158,0.9348147863977422,18,BNB/USDT,0.0
0.0137942661849777,-0.0013679853503667516,0.08108797653958955,0.1555866929397387,0.04749783849213207,0.04587142684838974,77.47702702127975,78.38003532977993,88.6803630761114,0.0650376347889038,0.5612209494570201,13,BNB/USDT,0.0
-0.011586317932971046,-0.0012218698467191258,0.08002803505202305,0.12403970663994435,0.041841870534777614,0.04092613179715965,77.47702702127975,78.38003532977993,88.6803630761114,0.049479892346726534,1.3165679642585455,18,BNB/USDT,0.0
-0.0010162687441840346,0.027100025720248277,0.06772958527491757,0.1332475037825831,0.04840238496172433,0.04525742243967534,77.47702702127975,80.31160074023576,88.6803630761114,0.043613749462362385,1.3923322760214156,18,BNB/USDT,0.0
0.01289527193085882,0.013938324447977601,0.07903144472859558,0.11935104344296699,0.04940784594410963,0.04133109592795425,77.47702702127975,80.31160074023576,88.6803630761114,0.05134688212997559,0.7361941054620138,13,BNB/USDT,0.0
0.05358438614438299,0.04826805976108872,0.11834251469602908,0.1891622912652018,0.0016655444677806663,0.0019630059636215336,85.03205193540836,83.29411500537734,80.88899979706717,0.102641315671255,4.005641806349185,10,BNB/USDT,0.0
0.04073511780059613,0.10155456111529526,0.16258286458543347,0.23279584308791335,0.003671381784311034,0.010435100994691027,85.03205193540836,86.17932024678984,80.88899979706717,0.12989642379849226,0.8191585830669188,10,BNB/USDT,0.0
-0.019267275365006498,0.07921859633026118,0.12661409415322322,0.19832652128572326,0.00883110363493822,0.012585284028798771,85.03205193540836,86.17932024678984,80.88899979706717,0.10590659174666843,1.1655051452123921,15,BNB/USDT,0.0
0.006558905934398895,0.08242894683986624,0.12751298695094104,0.18986833873711562,0.018275048129237526,0.02637980913736082,85.03205193540836,86.17932024678984,80.88899979706717,0.10508386701944043,0.7953858199875388,10,BNB/USDT,0.0
0.025396596720447695,0.053469444761868434,0.16155004428875097,0.22649246048631722,0.01769359366589729,0.023562924411865582,85.03205193540836,86.17932024678984,80.88899979706717,0.11955432707853458,0.949275512623787,10,BNB/USDT,0.0
0.035917026319604695,0.04859239961322537,0.19214823057684627,0.2666671579071471,0.012217943387632824,0.018836319522209877,85.03205193540836,87.25342847476219,80.88899979706717,0.14130895139718427,1.0386034134753483,10,BNB/USDT,0.0
-0.07083018297795884,-0.006538291620743375,0.10132968480195603,0.18536645356911885,0.005295578471819606,0.002692872303621252,85.03205193540836,87.25342847476219,80.88899979706717,0.069335539330818,1.3583419653548237,15,BNB/USDT,0.0
0.008878488456748546,-0.004248891167581759,0.07653228337078288,0.20512820512820507,0.0029651011686411266,-0.0016672037210867519,85.03205193540836,87.25342847476219,80.88899979706717,0.07043351802600487,1.1980997403736893,15,BNB/USDT,0.0
0.05345230496453901,0.022995691740614665,0.1297129357183262,0.26150836073179096,0.008701339409502573,0.001192283689000151,85.03205193540836,87.25342847476219,80.88899979706717,0.10896241716347146,0.877130261509777,15,BNB/USDT,1.0
-0.023974534252544588,-0.036148821652128627,0.1133268967121972,0.22164738983894927,0.011676792335467256,0.004492685404831054,85.03205193540836,76.08090333189496,80.88899979706717,0.07951576043130462,0.6187936512541458,10,BNB/USDT,0.0
-0.006794415683872512,0.030277087403579594,0.1046243036195671,0.21574551780823992,0.016247574382104668,0.010746571768389446,85.03205193540836,76.08090333189496,80.88899979706717,0.0658246805724306,1.1275246695466934,10,BNB/USDT,0.0
-0.020336737142307326,0.0004421985815603602,0.0783064388674608,0.15746102116376393,0.005332648881322344,-0.0049989254646196635,85.03205193540836,76.08090333189496,80.88899979706717,0.0407638891596519,0.7644527081367767,10,BNB/USDT,0.0
0.011456104339676587,-0.039440737824017136,0.035189629121751054,0.15769657301926898,0.005723319092517665,-0.012409234779370837,85.03205193540836,76.08090333189496,80.88899979706717,0.04595287302648345,1.0741169995068365,10,BNB/USDT,0.0
0.009194981369811561,-0.0067968298819784945,0.003817552235143351,0.1670210853986709,0.0067668970981744625,-0.004214849743647164,85.03205193540836,78.36343927373585,80.88899979706717,0.04868216383325813,1.0394641474437907,10,BNB/USDT,0.0
0.014215193662350911,0.014212728395906371,0.038088143250998296,0.16952473315992478,-0.0019208414217534164,-0.013248947111245468,85.03205193540836,78.36343927373585,80.88899979706717,0.05597613204357017,0.6888718362200031,10,BNB/USDT,0.0
-0.004348379847182615,0.030764941885627284,0.0268391999669495,0.15777453347305004,0.0020704919401988153,-0.005606147238065962,85.03205193540836,78.36343927373585,80.88899979706717,0.04617514760072017,0.9837830674695219,10,BNB/USDT,0.0
