timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,timestamp_dt
1609545600000,0.008906,0.008917,0.0083,0.008557,164838397.0,1609631999999,1416607.568546,10331,88869194.0,764502.632101,2021-01-02
1609632000000,0.008535,0.008797,0.008172,0.00861,232716371.0,1609718399999,1972803.241146,14737,101827681.0,864341.448284,2021-01-03
1609718400000,0.008642,0.00935,0.007721,0.008397,338340499.0,1609804799999,2888107.923002,24793,137588796.0,1176423.362637,2021-01-04
1609804800000,0.008395,0.008616,0.00785,0.008499,259076105.0,1609891199999,2157449.154781,15827,137683147.0,1147031.355025,2021-01-05
1609891200000,0.008512,0.009181,0.008453,0.009151,312210178.0,1609977599999,2745971.105568,19311,169521980.0,1491761.816225,2021-01-06
1609977600000,0.009153,0.009544,0.0086,0.009129,378844370.0,1610063999999,3438238.922814,25185,183286578.0,1667850.960135,2021-01-07
1610064000000,0.009169,0.009287,0.00828,0.008789,218025688.0,1610150399999,1911914.912849,16399,106990638.0,940405.254484,2021-01-08
1610150400000,0.008809,0.0099,0.008697,0.009523,412132614.0,1610236799999,3872147.440636,28142,210882490.0,1980066.904535,2021-01-09
1610236800000,0.00949,0.00982,0.008377,0.00923,328596089.0,1610323199999,3032867.643623,21622,147441150.0,1359383.945387,2021-01-10
1610323200000,0.009178,0.009282,0.007226,0.008224,345456534.0,1610409599999,2797138.506141,20764,163389755.0,1320056.315933,2021-01-11
1610409600000,0.00821,0.008714,0.0078,0.0081,147844783.0,1610495999999,1221333.929588,10502,76401699.0,631653.73897,2021-01-12
1610496000000,0.008079,0.0087,0.007764,0.00864,126859825.0,1610582399999,1052084.927522,9379,68390341.0,567994.603315,2021-01-13
1610582400000,0.008647,0.008833,0.008408,0.008788,133410727.0,1610668799999,1155021.908124,10713,77392697.0,670410.728933,2021-01-14
1610668800000,0.008798,0.009192,0.008154,0.008812,192520684.0,1610755199999,1671202.358379,13723,90842206.0,789375.987006,2021-01-15
1610755200000,0.008793,0.009506,0.008728,0.009036,275498806.0,1610841599999,2532638.139086,18332,140635537.0,1292077.678813,2021-01-16
1610841600000,0.009028,0.01039,0.00846,0.009644,491595081.0,1610927999999,4716800.261517,29888,242620492.0,2332909.95191,2021-01-17
1610928000000,0.009632,0.01027,0.009392,0.009683,328295968.0,1611014399999,3194958.961309,22924,162501989.0,1585331.373077,2021-01-18
1611014400000,0.009715,0.009745,0.009238,0.009393,225851587.0,1611100799999,2159814.419994,16008,106654449.0,1021660.104576,2021-01-19
1611100800000,0.009393,0.014462,0.008635,0.013428,1369559791.0,1611187199999,16290720.014304,55724,735794605.0,8795224.893015,2021-01-20
1611187200000,0.013429,0.013883,0.010082,0.010484,1958066458.0,1611273599999,23289758.702955,110301,964050658.0,11474855.577366,2021-01-21
1611273600000,0.010485,0.010999,0.009032,0.010761,584575603.0,1611359999999,5983470.688444,37254,275651465.0,2832956.724541,2021-01-22
1611360000000,0.010783,0.0109,0.009727,0.010499,303753607.0,1611446399999,3144532.149506,21493,149946735.0,1555214.606716,2021-01-23
1611446400000,0.01051,0.011683,0.010213,0.011367,443956832.0,1611532799999,4809415.12782,29901,218690456.0,2374003.864749,2021-01-24
