timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,timestamp_dt
1744329600000,0.06362,0.082,0.06362,0.07437,86421345.0,1744415999999,6462649.99514,56931,46556926.0,3494866.62617,2025-04-11
1744416000000,0.07438,0.07598,0.06773,0.07256,105531829.0,1744502399999,7499308.83316,117828,51502500.0,3659547.94031,2025-04-12
1744502400000,0.07254,0.07275,0.06497,0.06612,78365106.0,1744588799999,5352057.15157,104493,34179152.0,2341876.65322,2025-04-13
1744588800000,0.06611,0.07281,0.06494,0.0668,40430366.0,1744675199999,2757702.96714,80509,18984978.0,1295946.70059,2025-04-14
1744675200000,0.06682,0.0675,0.06349,0.06396,26806294.0,1744761599999,1751726.98898,55780,12229714.0,801032.89232,2025-04-15
1744761600000,0.06394,0.06396,0.05873,0.06149,30095826.0,1744847999999,1847683.81055,64976,14390612.0,883758.00567,2025-04-16
1744848000000,0.06149,0.07692,0.05973,0.07631,171028761.0,1744934399999,12205500.95261,212186,89293629.0,6367980.51144,2025-04-17
1744934400000,0.07627,0.08133,0.06995,0.07068,97995075.0,1745020799999,7190530.26313,144108,50084471.0,3679298.03778,2025-04-18
1745020800000,0.07067,0.0727,0.06944,0.07137,26320913.0,1745107199999,1874367.5216,35530,12480833.0,889584.641,2025-04-19
1745107200000,0.07135,0.07374,0.06712,0.07042,41878508.0,1745193599999,2942233.67299,47807,19416187.0,1364653.4453,2025-04-20
1745193600000,0.07042,0.07567,0.06917,0.07252,53545813.0,1745279999999,3868017.43534,71441,26339156.0,1901563.93725,2025-04-21
1745280000000,0.07251,0.07368,0.06757,0.0733,32309776.0,1745366399999,2267795.0072,51505,16013421.0,1123726.73102,2025-04-22
1745366400000,0.07422,0.08057,0.07115,0.07892,66551304.0,1745452799999,5021656.71977,128448,31940406.0,2409554.74654,2025-04-23 00:00:00
1745452800000,0.07894,0.07952,0.07277,0.07556,45309465.0,1745539199999,3414583.84946,70968,22447746.0,1692897.851,2025-04-24 00:00:00
1745539200000,0.07548,0.08294,0.07253,0.08217,61430251.0,1745625599999,4846239.92839,95914,31873426.0,2516775.07948,2025-04-25 00:00:00
1745625600000,0.08216,0.08862,0.07826,0.08042,54786189.0,1745711999999,4560698.12001,103895,25993598.0,2167664.30031,2025-04-26 00:00:00
1745712000000,0.0804,0.08061,0.07568,0.07725,23833591.0,1745798399999,1849988.15133,49429,11852266.0,920215.19288,2025-04-27 00:00:00
1745798400000,0.07725,0.08281,0.07548,0.08109,47860153.0,1745884799999,3854160.76877,90757,24687530.0,1988260.54814,2025-04-28 00:00:00
1745884800000,0.08345,0.08542,0.07741,0.07858,32412586.0,1745971199999,2649620.46253,57679,15222650.0,1245793.13354,2025-04-29 00:00:00
1745971200000,0.07857,0.08197,0.07431,0.08014,33800402.0,1746057599999,2656951.66014,73063,17393233.0,1368611.1202,2025-04-30 00:00:00
1746057600000,0.08004,0.08282,0.07941,0.0827,31284117.0,1746143999999,2544507.04387,49022,13159902.0,1070066.40603,2025-05-01 00:00:00
1746144000000,0.08261,0.08309,0.07856,0.0799,35801066.0,1746230399999,2898630.10614,34444,15867793.0,1284261.64129,2025-05-02 00:00:00
1746230400000,0.07988,0.08259,0.07277,0.0775,81534697.0,1746316799999,6282544.80907,64910,35338594.0,2729316.61478,2025-05-03 00:00:00
1746316800000,0.0775,0.07797,0.07004,0.07128,68729276.0,1746403199999,4995945.07286,66480,27051176.0,1960072.46102,2025-05-04 00:00:00
1746403200000,0.07125,0.07198,0.06801,0.0696,19543750.0,1746489599999,1367374.55504,35078,9247250.0,647040.49559,2025-05-05 00:00:00
1746489600000,0.06955,0.07179,0.06901,0.07046,9657903.0,1746575999999,680526.8042,17369,5959581.0,420110.70259,2025-05-06 00:00:00
