timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,timestamp_dt
1609545600000,5.859,5.881,5.18,5.42,8825384.818,1609631999999,48552820.666994,91277,4967127.224,27282579.211239,2021-01-02
1609632000000,5.416,5.911,5.279,5.829,4949867.183,1609718399999,27686117.960932,67491,2453618.529,13717015.658378,2021-01-03
1609718400000,5.831,6.269,5.259,6.044,6927475.078,1609804799999,40470542.801127,108945,3070730.165,17947939.216611,2021-01-04
1609804800000,6.044,6.383,5.64,6.196,5022610.984,1609891199999,30410544.074837,81230,2620910.433,15861374.224025,2021-01-05
1609891200000,6.201,6.954,5.86,6.682,6774124.331,1609977599999,43339788.277435,107782,3494335.607,22337444.126003,2021-01-06
1609977600000,6.689,6.843,6.0,6.264,5038404.632,1610063999999,32799227.818839,98092,2541852.548,16564399.508851,2021-01-07
1610064000000,6.266,6.343,5.66,5.931,5120149.691,1610150399999,30622178.768073,83615,2658410.726,15894466.200161,2021-01-08
1610150400000,5.929,6.748,5.811,6.54,5824097.924,1610236799999,37304160.206403,92471,2921324.8,18716148.782127,2021-01-09
1610236800000,6.544,7.142,5.972,6.409,7826922.192,1610323199999,51560901.72404,131576,4047090.088,26647250.767411,2021-01-10
1610323200000,6.411,6.453,5.0,5.726,8444310.081,1610409599999,47074484.177016,134418,4358505.572,24305144.838983,2021-01-11
1610409600000,5.717,6.15,5.5,5.711,4231481.074,1610495999999,24584169.642617,66539,1998782.576,11600034.002732,2021-01-12
1610496000000,5.711,6.26,5.543,6.242,2968674.689,1610582399999,17719513.112628,49306,1609262.21,9601089.458807,2021-01-13
1610582400000,6.243,6.59,6.137,6.476,5545983.063,1610668799999,35342337.046645,67422,3153015.222,20106011.157351,2021-01-14
1610668800000,6.482,8.5,6.449,7.896,21196989.982,1610755199999,162961724.703976,342310,10851347.667,83494890.195275,2021-01-15
1610755200000,7.888,9.6,7.537,9.03,14794069.546,1610841599999,127455081.481059,271727,7472500.073,64422489.156364,2021-01-16
1610841600000,9.032,9.202,8.009,8.544,7624184.564,1610927999999,64944799.08557,141437,3927763.576,33438201.966574,2021-01-17
1610928000000,8.545,9.866,8.487,9.539,9182788.846,1611014399999,84017536.218157,174757,4286044.642,39233384.099757,2021-01-18
1611014400000,9.546,10.2,8.826,8.891,5433238.136,1611100799999,51350824.909875,106770,2779947.005,26259570.019362,2021-01-19
1611100800000,8.9,9.479,7.95,8.909,6129562.754,1611187199999,52918880.667893,121222,2988512.236,25796957.223452,2021-01-20
1611187200000,8.903,8.96,7.035,7.177,5782656.951,1611273599999,46079275.38495,115205,2770686.811,22109965.936934,2021-01-21
1611273600000,7.178,8.464,6.603,7.985,5929008.698,1611359999999,45204843.406927,116234,2832469.142,21629718.219816,2021-01-22
1611360000000,7.983,8.68,7.849,8.329,4169853.016,1611446399999,34711872.592347,81759,2036262.139,16948263.255995,2021-01-23
1611446400000,8.338,8.792,7.7,8.24,4075946.974,1611532799999,33823054.124269,74255,2064426.451,17128025.008295,2021-01-24
1611532800000,8.246,8.55,7.669,7.738,3481469.67,1611619199999,28496369.311043,63579,1763688.592,14438503.30044,2021-01-25
1611619200000,7.74,7.96,7.366,7.732,2865384.986,1611705599999,22020054.492159,53388,1280784.065,9839393.671965,2021-01-26
1611705600000,7.726,7.97,6.763,6.953,5157639.118,1611791999999,37305544.937833,87132,2382267.032,17243436.23658,2021-01-27
1611792000000,6.96,8.55,6.804,8.041,7824119.582,1611878399999,61801982.707756,135517,3827358.344,30293541.442567,2021-01-28
1611878400000,8.044,8.542,7.678,7.975,4995228.545,1611964799999,40048154.315429,100961,2429780.698,19496975.02617,2021-01-29
1611964800000,7.978,8.308,7.754,8.048,2714072.108,1612051199999,21824796.521188,57328,1301264.912,10462573.901661,2021-01-30
1612051200000,8.052,8.9,7.691,8.145,5688232.395,1612137599999,47018208.682105,109936,2612313.436,21658464.785045,2021-01-31
1612137600000,8.145,9.296,7.828,9.29,5908698.599,1612223999999,50394383.165602,119131,2824498.518,24066986.510512,2021-02-01
1612224000000,9.29,9.34,8.7,8.893,3897416.89,1612310399999,34991132.016083,77568,1857236.983,16678064.66093,2021-02-02
1612310400000,8.893,9.419,8.75,9.303,4436227.486,1612396799999,40096984.737249,85574,1983209.069,17933543.450141,2021-02-03
